"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Harnessing the potentials of blue economy for sustainable development of Nigeria","https://scispace.com/paper/harnessing-the-potentials-of-blue-economy-for-sustainable-4p3sob1kx3","2018","","","Hammed Damilare Ibrahim","","https://scispace.com/pdf/harnessing-the-potentials-of-blue-economy-for-sustainable-4p3sob1kx3.pdf","","Title: TABLE OF CONTENTS Keywords: Blue Economy, Sustainable Development, DPSIR, Ecosystem-Based Management, Ocean Governance, Institutional Analysis, Data management, Capacity Development"
"Towards a sustainable and equitable blue economy","https://scispace.com/paper/towards-a-sustainable-and-equitable-blue-economy-4ecc2s2rtf","2019","Journal Article","","Nathan J. Bennett
Nathan J. Bennett
Andrés M. Cisneros-Montemayor
Andrés M. Cisneros-Montemayor
Jessica Blythe
Jennifer J. Silver
Gerald G. Singh
Nathan Andrews
Antonio Calò
Antonio Calò
Patrick Christie
Antonio Di Franco
Antonio Di Franco
Elena M. Finkbeiner
Stefan Gelcich
Paolo Guidetti
Sarah Harper
Ngaio Hotte
John N. Kittinger
John N. Kittinger
Philippe Le Billon
Jane Lister
Rocío López de la Lama
Emma McKinley
Joeri Scholtens
Ann-Magnhild Solås
Merle Sowman
Nicolás Talloni-Álvarez
Lydia C. L. Teh
Lydia C. L. Teh
Michelle Voyer
U. Rashid Sumaila","10.1038/S41893-019-0404-1","https://scispace.com/pdf/towards-a-sustainable-and-equitable-blue-economy-4ecc2s2rtf.pdf","The global rush to develop the ‘blue economy’ risks harming both the marine environment and human wellbeing. Bold policies and actions are urgently needed. We identify five priorities to chart a course towards an environmentally sustainable and socially equitable blue economy.","building) for local communities; and, creating pathways to increase local ownership (e.g., technology transfer, credit schemes, connections to markets). These actions will also help the private sector to create and maintain social license to operate in coastal and ocean spaces. Charting a course for the blue economy:
 Fourth, inclusive governance of the blue economy at all scales is required to realize social equity and sustainability. Contemporary environmental governance consists of decision-making structures and processes that catalyze participation among governments, the private sector and civil society  . Civil society (including scientists, media, NGOs, and marginalized groups) must be represented in decisionmaking processes focused on how the ocean will be developed and by whom, how and to whom benefits will be distributed, how harms will be minimized, and who will bear responsibility for environmental and social outcomes. At the international scale, SIDS and coastal developing nations, indigenous groups and SSF organizations, and NGOs are actively advocating for their own visions for the blue economy. Yet, these oft marginalized groups and less economic ideas are sometimes sidelined in global oceans governance  . One strategy that smaller delegations of nations and civil society organizations can use to overcome this is to strategize and work in blocs through international and multilateral processes to assert shared objectives. At the national scale, inclusive governance of the blue economy may require legal obligations that necessitate participation, adequate funding mechanisms for meaningful engagement, government mandates that ensure information transparency, and well-designed decisionmaking processes that ensure all voices are heard and incorporated into decisions. For example, marine spatial planning (MSP) plays a critical role in helping to overcome the sector-by-sector approach found in ocean governance. However, to be effective and equitable, MSP must be undertaken with significant attention to representation, power-dynamics and appreciation for how new boundaries, rights and activities can impact tenure, rights, livelihoods and food security of local communities. Figure 2 -A model for inclusive governance of the blue economy:
 Finally, at all scales, insights from and investments in interdisciplinary ocean science will be needed to inform international negotiations, design ocean policy, shape blue economy initiatives, and monitor social and environmental impacts and outcomes. The upcoming UN Decade of Ocean Science for Sustainable Development (2021-2030) offers an important opportunity to identify how natural and social science can be employed and mobilized to enable the realization of a sustainable and equitable blue economy. A window of opportunity for transformation:
 Producing a sustainable and equitable blue economy rests on the proactive and rapid design and implementation of systematic policies and bold actions, based on interdisciplinary ocean science and made through inclusive governance processes. There are several upcoming policy windows to chart the course of the blue economy. The Norwegian Prime Minister has convened a ""High-level panel for a sustainable ocean economy"" made up of 14 sitting heads of state and governments to create a roadmap for sustainable ocean development. Global policy-makers will assemble at the sixth annual Our Ocean Conference hosted by Norway in October 2019 and the second UN Ocean Conference in Portugal in June 2020. Yet, these international policy initiatives could simply mean ""business-as-usual"" for the blue economy, by which we mean unsustainable practices and elite capture of economic benefits, or they could transform how we govern and develop the oceans going forward. Getting it wrong will have dire consequences for the ocean and people who depend on it."
"The oceanic circle : governing the seas as a global resource","https://scispace.com/paper/the-oceanic-circle-governing-the-seas-as-a-global-resource-3tgo2n2hwm","1998","Book","","Elisabeth Mann Borgese","","https://scispace.com/pdf/the-oceanic-circle-governing-the-seas-as-a-global-resource-3tgo2n2hwm.pdf","This book's title is taken from Mohandas Gandhi's comparison of the social order to the ever-widening circles that result when a stone is dropped in the ocean. In much the same way, the governance of the world's oceans--as generated by the United Nations' 1982 Convention on the Law of the Sea, and the subsequent conventions, agreements, and programs following the 1992 Rio Earth Summit--is now affecting the social order of the individual, the village, the nation, the region, and the global community. It is non-hierarchical, participatory, and multidisciplinary, and includes the private sector as well as governments. This emerging order has social, economic, cultural, environmental, and ethical aspects, and requires profound changes in the ways we deal with each other and with nature. An understanding of this new order is needed to solve urgent problems: over-fishing and stock depletion; pollution from oceanic, atmospheric, and land-based sources; climate and sea-level changes; and biodiversity conservation. Like life itself, the new order started in the ocean, which has been declared the common heritage of humanity, and is expanding to embrace the whole biosphere in ""the majesty of the oceanic circle,"" leading to a more peaceful and equitable world order.","management in the oceans. Ocean perspectives: institutional: Till at last the whole becomes one life composed of individuals, never aggressive in their arrogance, Institutional perspectives but ever humble, sharing the majesty of the oceanic circle of which they are integral units. Ocean perspectives: institutional:
 ''Trans-sectoral'' or ''multidisciplinary'' means activities in the ocean environment cannot be considered separately, sector by sector, b u tm u s tb es e e ni nt h e i ri n t e r a c t i o n, which may be positive or negative. The recognition that ''the problems of ocean space are closely interrelated and must be considered as a whole'' has institutional implications of some magnitude. For, if these problems must be so considered, there must be fora or institutions or decision-making mechanisms or processes capable of doing it, whether at the local, the national, the regional, or the global level. Councils, committees or commissions comprising all actors in the marine environment, and the governmental as well as the non-governmental sector, are needed at the municipal level; inter-ministerial and inter-departmental mechanisms, headed by a lead agency or by the Prime Minister, are beginning to appear in many states. As the Brundtland Report has it, boundaries are becoming transparent, not only between levels of governance, but equally between departments and disciplines. Scientific institutions must be placed in a position where they can make their needed input into decision-making and management; social and natural scientists must learn to dialogue; science and politics must enter a new relationship. Ocean perspectives: institutional:
 ''Participational'' means that regulation must not be imposed by central or federal governments, then to be ignored or flouted by local communities whose livelihood depends on the ocean, but that these communities must be involved in the making of regulation and in management. Thus the notion of ''co-management'' is gaining ground in countries as far apart, culturally, as Canada and India. Ocean perspectives: institutional:
 Institutional arrangements, based on these four principles, will vary from community to community, from country to country, depending on existing local infrastructure, level of economic and technological development, resource base, cultural tradition, etc., but this is undoubtedly the general direction of the evolution of ocean governance or coastal and ocean management. The village:
 In many parts of the world, a new concept of ''governance'' is emerging: the concept of co-management. Co-management is a response to the failure of regulation by central governments and the crisis of fisheries, entailing the social and cultural disintegration of coastal communities or else very high costs to central governments. It also responds to the more general current trend towards decentralization and local cultural, and in many cases ethnic, autonomy. Comanagement is a consequence of the ''transparency of boundaries'' between levels of governance -local-provincial-national. It is an example of the new relations between the governmental and nongovernmental sectors. Where it blends with the concept of ''community-based management'' it also reflects the ''transparency of the boundaries'' between disciplines and departments. It embodies a bottom-up approach. It thus responds to several of the guidelines of the Brundtland Report and Agenda 21."
"Enhancing social acceptance in marine governance in Europe","https://scispace.com/paper/enhancing-social-acceptance-in-marine-governance-in-europe-si7iaj359o","2015","Journal Article","Ocean & Coastal Management","Katrine Soma
Claire Haggett","10.1016/J.OCECOAMAN.2015.11.001","","","Title: Enhancing social acceptance in marine governance in Europe Keywords: Social acceptance, marine governance, offshore wind farms, public engagement, Blue growth"
"Commentary 11 to the Manifesto for the marine social sciences: culture and religion","https://scispace.com/paper/commentary-11-to-the-manifesto-for-the-marine-social-2lvx94jzo3","2020","Journal Article","Maritime Studies","Annet Pauwelussen","10.1007/S40152-020-00191-1","https://scispace.com/pdf/commentary-11-to-the-manifesto-for-the-marine-social-2lvx94jzo3.pdf","","Title: Commentary 11 to the Manifesto for the marine social sciences: culture and religion Authors: Annet P Pauwelussen (Corresponding Author) Across the world, maritime and sea-oriented societies show an outstanding diversity of practices, cultural expressions, and spiritual values related to the sea. Besides the multiplicity of religious and cultural traditions linked to sea-based ways of life , diversity is also found in how the human-marine relationship takes multiple forms. Considering different marine cultures-including science cultures (Knorr-Cetina 1999)-this also involves basic notions of what the sea is and how it is known and valued. Exploring and understanding such diversity is one of the empirical pillars of a marine social science agenda, as it revolves around the fundamental question of how humans relate to the sea. Over the past decades, marine social science has approached this question predominantly through an instrumental lens, with a focus on fisheries. Other manifestations of the human-marine relationship such as wayfinding, affective encounters, or making knowledge and sense have been rather scattered throughout anthropological, geographical and affiliated literature (e.g., . Drawing a broader relationship between people and the sea, the Manifesto highlights (MMSS 1.1.6) the importance of ""bringing to the fore the manifold realities of people and communities and their role in the production of knowledge and in coastal decision-making,"" an essential step towards understanding the cultural and spiritual manifestations of humanmarine relations. But how? To be able to pursue this line of inquiry, two points need to be emphasized. The first is about epistemological and ontological diversity, the second about the land bias in social science. Epistemological and ontological diversity:
 Across coastal cultures and seafaring societies, anthropologists have encountered ways of understanding and ordering marine reality that challenge the western-secular frameworks on which marine social science is commonly based. For example, research among sea-based Bajau in Malaysia shows a cyclical and tidal ordering of time at odds with the linear time frame that underlies the notion of sustainability . Likewise, conceptions of marine space by seafaring societies may not map onto Euclidian geometry and cartographic visualization used in participatory mapping . Moreover, indigenous conceptions of the sea as a social assemblage of beings contrast with the modern idea of the natural and the social as distinct realms . Such discrepancies affect collaboration in management and conservation outreach ."
"Navigating Shifting Regimes of Ocean Governance: From UNCLOS to Sustainable Development Goal 14","https://scispace.com/paper/navigating-shifting-regimes-of-ocean-governance-from-unclos-3p1irpfvje","2020","Journal Article","","Ana K. Spalding
Ricardo de Ycaza","10.3167/ARES.2020.110102","https://scispace.com/pdf/navigating-shifting-regimes-of-ocean-governance-from-unclos-3p1irpfvje.pdf","Recent decades have seen a rapid increase in the diversity of ocean uses and threats, leading to the Anthropocene ocean: a place fraught with challenges for governance such as resource collapse, pollution, and changing sea levels and ocean chemistry. Here we review shifts in ocean governance regimes from the United Nations Convention on the Law of the Sea, the first legal regime for the global ocean, to Sustainable Development Goal 14 and beyond. This second period represents a merging of growing international interest in the ocean as part of the global sustainable development agenda—characterized by a focus on knowledge, collaboration, and the formation of alliances between diverse actors and institutions of environmental governance. To conduct this review, we analyzed literature on changing actors, regimes, and institutional arrangements for ocean governance over time. We conclude with a summary of challenges and opportunities for future ocean governance.","1,400 commitments, while between 2017 and 2018, the Our Ocean Conference netted more than 740 voluntary commitments ). In the context of global targets, however, the eff ectiveness of these voluntary guidelines and commitments remains in question. Diversity of Approaches for Sustainable Development in the Anthropocene Ocean:
 Th e concept of the blue economy refl ects growing attention on ocean industries as a model for economic growth. Jennifer  outline the origins of the term from the 2012 UNCSD, off ering four competing discourses about the ocean: as provider of natural capital, as good business, as integral to SIDS, and as supportive of small-scale fi sheries livelihoods. Because there is no single defi nition for the blue economy, the concept lends itself to multiple interpretations across actors (see also . Th e overarching narrative about the blue economy, however, suggests it will support economic growth, foster sustainable development, and promote marine ecosystem health, while securing pro-poor economic growth . Despite critiques of the concept as a neoliberal and exclusionary agenda (see , the blue economy agenda has aligned itself with the SDGs, specifi cally focusing on SDG 14, encouraging governments to link economic growth with ocean conservation and attract investments from a variety of sectors and actors . Diversity of Approaches for Sustainable Development in the Anthropocene Ocean:
 Finally, tools and approaches for the comprehensive and sustainable management of ocean resources have evolved in parallel to the two eras of ocean governance described in this review. Sold as one such tool, marine spatial planning (MSP) scholars suggest it may provide a participatory process for decision-making about siting and regulations of ocean activities . Mara  explore how MSP, in the context of SDG 14 and the 2030 Agenda, can be used to provide transparency, improve well-being, and reduce confl ict across users by spatially representing the environment, helping identify ideal siting for diff erent activities, and providing information about the regulatory framework in place for each of those activities. While MSP is oft en touted by scholars and practitioners as a helpful tool for the efficient distribution of uses across ocean spaces, it less adequately addresses governance concerns about identifying the right actors and managing the interactions between them, designing adequate institutional arrangements for optimal decision-making processes, and ensuring accountability and equity . Challenges and Opportunities for Navigating the Future of Ocean Governance:
 Both eras of ocean governance have experienced challenges. However, the onset of the Anthropocene provides opportunities for improvement by redefi ning narratives about the ocean, creating novel institutional arrangements for inclusive participation in the management of shared resources, and thoughtfully incorporating interdisciplinary science and technologies (see . Global Targets and Voluntary Commitments:
 Sustainability targets established in the UNCED, the WSSD, the UNCSD, and the MDGs were not self-implementing, raising questions about nations' capacity to execute commitments made toward those targets (e.g.,  and Hudson  further question the role of targets in achieving the desired outcomes, suggesting that targets alone do not guarantee eff ective conservation. For instance, they assert that despite the increase in overall spatial coverage of protected areas, these are not necessarily safeguarding biodiversity, adequately considering socioeconomic benefi ts, or addressing enforcement challenges. Additionally, proposed actions toward those global targets are increasingly in the form of voluntary commitments made by a range of actors, some of whom may not have the authority or jurisdiction for large-scale implementation."
"The pedagogical dimension of the sociology of the sea and the (un)sustainable future: a brief presentation of the Azores sea observatory, Portugal","https://scispace.com/paper/the-pedagogical-dimension-of-the-sociology-of-the-sea-and-1jiricfg98","2024","Journal Article","Cadernos de Educação, Tecnologia e Sociedade","Beatriz Cunha
Carla Dâmaso
Ewerton Araujo","10.14571/brajets.v17.n1.141-157","https://scispace.compdf/the-pedagogical-dimension-of-the-sociology-of-the-sea-and-1jiricfg98.pdf","This article is about the Sea Observatory of Azores (OMA), a non-profit technical, scientific, and cultural institution, created in 2002 by several biologists of the University of Azores, which was born to disseminate research in marine science and promote ocean literacy. It consists in describing the activities developed by OMA, as an entity of dissemination of knowledge about the sea and pointing out some of the main challenges it faces, in the context of discussions about the future and protection of the ocean. For this purpose, we situate the discussion around the definition of sociology and literacy of the sea, crossing it with that of science communication. ","existentes tendem a estar bastante centrados sobre a dimensão do trabalho e, por isso, no entendimento do mar como fonte de rendimento e modo de estruturação das atividades, particularmente em algumas regiões . O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 De ressalvar que a maior parte destes estudos acabou publicada na última década, tempo que coincide com o avanço das políticas internacionais e nacionais de exploração económica do mar o qual impôs a necessidade de interrogar questões macroestruturais, como as de governança e proteção de recursos, património e gestão estratégica do ""Mar Português"" . O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 Estudos na área da energia e tecnociência são mais recentes, mas igualmente marcantes no contexto académico e científico português, pois enriqueceram as análises acerca de novas dimensões do capitalismoo capitalismo marinho associado ao capitaloceno, ou ao que veio a designar-se como ""economia azul"" . O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 Apesar de ainda em desenvolvimento, os estudos sociológicos sobre o mar estão em Portugal bastante alinhados pelas pesquisas realizadas noutros países. O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 Destaquem-se análises, tais como , que propõe uma crítica à ""economia azul"", argumentando que o vislumbre da exploração do mar pode trazer exploração excessiva de recursos marinhos. O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 Boström, Dreyer e Jönsson (2011) acentuam as diferenças regionais no que concerne à importância do mar e Cormier-Salem (2014) é particularmente crítica em relação ao neoliberalismo do mar e à forma como a política menospreza questões fundamentais, a exemplo da justiça ambiental. O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 focam o impacto das alterações climáticas sobre os recursos marinhos e afirma que a política tem falhado no que respeita ao investimento na análise deste tipo de problemas. Nesta linha, Jacques e Knox (2016, 2019) propõem a necessidade de ""governança ambiental global"", que passa pela regulação a nível mundial. O ""PROBLEMA"" SOCIOLÓGICO DO MAR:
 A Agenda 2030, dedica o Objetivo 14 a Proteger a Vida Marinha. Trata-se projeto começou em 2015 e é constituído por diversas metas sociais, económicas e ambientais para o alcance de um mundo justo e cuidado (ver quadro a seguir)."
"Assembling a Blue Economy moment? Geographic engagement with globalizing biological-economic relations in multi-use marine environments:","https://scispace.com/paper/assembling-a-blue-economy-moment-geographic-engagement-with-t984ppwqdq","2017","Journal Article","Dialogues in human geography","Gordon M. Winder
Richard Le Heron","10.1177/2043820617691643","https://scispace.com/pdf/assembling-a-blue-economy-moment-geographic-engagement-with-t984ppwqdq.pdf","In the 2010s, the ‘Blue Economy’ has been widely advocated by a spectrum of interests as a strategy to save the world’s oceans and water. This article explores what the Blue Economy moment is and how geographers can engage with it. It acknowledges recent efforts by geographers to understand Blue Economy but goes further by outlining the European Union’s Blue Economy programmes and by discussing these in relation to recent agenda setting in marine science. We argue that in spite of apparent convergence on this goal, the Blue Economy imaginary disciplines disparate knowledge for economic projects, when the planetary reality is that every economic project is axiomatically a biological project, with some economic aspects. In this context, the article outlines how assemblage thinking could be relevant to a human geography engagement with Blue Economy and what this could like, and how a relational conception of Blue Economy helps advance understanding. Finally, we discuss the difficulties and potential for huma...","or land to show Blue Economy activities for each specific jurisdiction, they would differ, though overlaps would be found, and it would be difficult to exclude land-and shore-based activities from the inventory, and the extent and diversity of the lists would probably surprise. A relational conception of Blue Economy:
 This conceptual framing meshes neatly with the idea of SIDS building negotiating positions as they discussed Blue Economy in UN contexts , but our approach goes further. Blue Economy both introduces and reproduces compositional diversity and conceptual fluidity, and thus serves both as a schematic that is open to fresh inputs and learning at different geographical scales, and serves as a reminder that each activity is likely to be co-constituted through particular and contested biological-economic relations. A striking point of our visualization of the activities of Blue Economy (Figure ) is therefore that the likelihood of collision in geographic and environmental contexts can be 'seen' by virtue of bringing these activities together on one page. Although premised on the idea that everything (especially economic and environmental relations) is alike, must look alike and can be handled alike, the figure reaches beyond this idea to acknowledge the need to accommodate difference within Blue Economy. Anyone working with the ontological substrate of Blue Economy will have to discover and pursue not only issues but also good practices. We envisage working with unalike and alike initiatives and their values-means-ends trajectories in the same marine space, and therefore see Blue Economy as a call to heighten collaboration, not so much to resolve differences as to create new solutions out of a proliferation of knowledgerich engagements. In this regard, Blue Economy imaginings can be seen as potentially rules or makeable governmentalities  on how to proceed in context, instead of an imaginary of pre-existing or pre-determined orderings and procedure applicable everywhere."
"From Monodisciplinary via Multidisciplinary to an Interdisciplinary Approach Investigating Air-Sea Interactions – a SOLAS Initiative","https://scispace.com/paper/from-monodisciplinary-via-multidisciplinary-to-an-jjienkywgx","2020","Journal Article","Coastal Management","Christa A. Marandino
Erik van Doorn
Natasha McDonald
Martin Johnson
Bulent Acma
Emilie H. G. Breviere
Hanna I. Campen
Silvina Carou
Emilio Cocco
Sonja Endres
Nathalie Hilmi
Frances E. Hopkins
Peter S. Liss
Frank Maes
Monica Mårtensson
Johannes Oeffner
Mary O. Oloyede
Andrew Peters
Birgit Quack
Pradeep Singh
Helmuth Thomas","10.1080/08920753.2020.1773208","https://scispace.com/pdf/from-monodisciplinary-via-multidisciplinary-to-an-jjienkywgx.pdf","Understanding the physical and biogeochemical interactions and feedbacks between the ocean and atmosphere is a vital component of environmental and Earth system research. The ability to predict and...","tenure-track criteria, which generally promote disciplinary work. Nearly a decade later, found almost twice as many papers, 467, but still only 77 contained detailed information on interdisciplinary measurements. They concluded that interdisciplinary measurement models of sustainability were ""near-unique"". Introduction:
 Within the natural sciences, the formation of global working groups (e.g., Scientific Committee on Oceanic Research [SCOR] working groups) has been a useful and efficient way to execute collaborative science and to deal with complex, multidisciplinary issues. However, these types of working groups, in which small diverse committees of experts meet in person to hash out specific issues, have not been common in attempts to bridge the natural and social sciences. Typically, either one token social scientist is entrained by a group of natural scientists, or vice versa. Alternatively, natural scientists commonly complete one part of a project, while social scientists separately complete the other part, their findings are then hastily combined at the end. Additionally, securing joint funding for collaborations from both the natural and social sciences is often difficult. Furthermore, ostensibly joint efforts frequently are carried out separately in practice. This is especially true in climate change research, where atmospheric and ocean sciences data is acquired by natural scientists but analyzed separately in the context of economic and legal issues. There are, however, notable exceptions to this pattern of limited interaction amongst disciplines. Ocean acidification research, an example of best practice, has often been interdisciplinary, leading to important policy decisions by the United Nations, USA, and other nations . Introduction:
 The value of interdisciplinary, and even transdisciplinary, work on specific marine issues is well recognized; however, its implementation is not straightforward . Despite this, the crucial need to transcend disciplinary boundaries is seen as a conditio sine qua non for future marine research . Challenges arise as marine research has been dominated to date by natural sciences, a realm into which social science has not entered, traditionally . In fact, the sea is little researched in a sociology context , perhaps because humans inhabit the land and social studies have focused on a terrestrially based, state-centered understanding of society ). Moreover, existing attempts to forge a specialty area around the sociological study of maritime topics remain limited, because most of the theoretical work remains rooted in Central Europe, with little connection to other parts of the world (for instance, Canada and China) where empirical, sociologically-relevant maritime research has a stronger presence ). Nevertheless, successful efforts are being made to address this research deficiency within marine science, with evidence that interdisciplinary approaches are beneficial for all researchers involved. For example,  brought socio-economists and natural marine scientists together to explore the ecosystem service of waste remediation in the marine environment, resulting in the provision of operational guidance on the long-term sustainable use of this process.  quantified how the ecological impact of climate change on commercially important marine bivalves could create a cascade of negative economic effects on the fishing industry and its associated revenue and employment."
"Scientific Mapping of Coastal Governance: Global Benchmarks and Trends","https://scispace.com/paper/scientific-mapping-of-coastal-governance-global-benchmarks-182cqxth","2022","Journal Article","Journal of Marine Science and Engineering","Alejandro Vega-Muñoz
Guido Salazar-Sepúlveda
Nicolás Contreras-Barraza
Lorena Araya-Silva","10.3390/jmse10060751","https://scispace.com/pdf/scientific-mapping-of-coastal-governance-global-benchmarks-182cqxth.pdf","This research panoramically and empirically reviews the scientific production on coastal governance studies, mapping global networks of countries, organizations, authors, themes, and journals as referents for this topic. The articles were examined through a bibliometric/scientometric approach based on 2043 articles corpus stored in the Web of Science (JCR), applying the bibliometric laws of Price, Lotka, and Zipf to add further validity to the use of VOSviewer for data and metadata processing. The results highlight an uninterrupted exponential increase in publications since 1991, with a high concentration in 29 countries (21%), 461 organizations (18%), 99 authors (1.45%), and 4 growing journals (1%). The emerging topics observed in the literature are related to coastal sustainability and coastal management. Complementing previous studies on coastal zone management and marine territorial planning, we add coastal systems governance as a topic.","universities of James Cook, British Columbia, and Tasmania, and with links to the reference countries Australia (two cases), Canada (five), England (one), and Germany (two) but also highlighting authors from Chile, Indonesia, and South Africa. Conclusions:
 This research was published mainly in a group of four journals, which gathered a third of the scientific production analyzed in coastal governance (683 articles), marking a growing trend in publications on this topic, a situation that is also being recognized by other contemporary bibliometrics in the marine and coastal management fields, with 50% of articles now published in open access format. New thematic trends include emerging concepts related to coastal sustainability (ecosystem services, communities, sea-level rise, protected areas, and climate change) and coastal management (vulnerability, challenges, risks, and impacts). Conclusions:
 Potential limitations were the lack of greater depth in specific coastal governance areas, such as fisheries and policy areas, aspects that we considered in a general way. However, we opted for taking a less classical and more panoramic viewpoint in search of new trends, such as those observed. Conclusions:
 In terms of future research, it seems relevant, from a scientometric perspective, to delve into the marked trend towards open access publications in the four most prolific journals and how this could improve their citation value rates, author prominence, and core and peripheral mobility. From the thematic implication of coastal governance, there are scale challenges in analyses at the ocean governance and port governance levels that can be explored and related to our findings. Moreover, the disciplinary interfaces with the economy in terms of the blue economy  and, at the geopolitical level, their impacts are other variants to be explored ."
"Exploring the Nexus and Utilities Between Regional and Global Ocean Governance Architecture","https://scispace.com/paper/exploring-the-nexus-and-utilities-between-regional-and-59yfjaly2m","2021","Journal Article","Frontiers in Marine Science","Ibukun Jacob Adewumi","10.3389/FMARS.2021.645557","https://scispace.com/pdf/exploring-the-nexus-and-utilities-between-regional-and-59yfjaly2m.pdf","Regional and global ocean governance share complex, co-evolutionary histories in which both regimes—among others—interacted with and used the ocean and resources therein to consolidate, expand, and express power. Simultaneously, regional and global ocean governance relations have changed continuously, particularly when we understand their differences within the logic of regionalisation, regionalism, and globalisation. The paper is generally based on deductive reasoning and reflects scholarship in security studies, political science, international law, international relation, development studies, and African studies. It delves into the critical aspect of understanding the nexus/relationship between regional and global ocean governance in critical traditional and contemporary ocean policy domains, specifically from an African regional ocean governance standpoint. Ocean governance processes that are historically confronted by globalisation, multilateralism, and post-colonisation are confronted by the rise of regionalism, especially the need for nation-states and regions to respond to and manage traditional and emerging ocean challenges. Responses to these challenges by various actors, including states, economic blocks, private sector, financial institutions and non-governmental organisations, development partners, etc., result in different forms of relationships that refocus regions' activities toward globally defined ocean agendas. A review of different policy domains (including maritime security, environmental, economic, and socio-political governance) critical for regional ocean governance sets a robust background for understanding the contextual factors and concerns inherent in the regional-global ocean governance nexus. These outcomes, therefore, help us to arrive at a five-fold taxonomy of linkages developed around the regional-global ocean governance relationship spectrum described as (1) discrete, (2) conflictual, (3) cooperative, (4) symmetric, and (5) ambiguous. Comparatively, experience and perspective from Africa are utilised to support raised arguments about these linkages. Furthermore, this spectrum allows for the diagnosis of the utilities and most prevalent arguments that regional governance's effectiveness is directly related to the nature of the interaction between regional governance schemes and global governance; and vice-versa. This paper's outcomes reveal how government, institutions, actors, and researchers address the relationship between regional and global ocean governance and generate a valuable way to think about current and future global and regional ocean governance while outlining some logical possibilities for an effective form of ocean governance.","disjuncture in ocean governance at regional and global levels. Therefore, how researchers government, institutions, and actors address these nexuses will establish whether a fragmented ROG and GOG order or a more effective form of ocean governance emerges over the next decade. CONCLUSION:
 Fortunately, momentum to better understand ocean governance variations is growing in Africa due to numerous initiatives in the region, such as the AU's 2063 Agenda, African Integrated Maritime Strategy, African Blue Economy Strategy and the African Continental Free Trade Agreement, and the need to confront and harness the region's yearnings for development. Moreover, a diverse range of institutions now exists to lobby for the ocean and coast, including the African Marine Environment Sustainability Initiative (AFMES), Coastal Oceans Research and Development -Indian Ocean (CORDIO), South African MPA Forum, the Coalition for Fair Fisheries Arrangements, the LME-Africa Caucus, the African Group of Negotiators on Climate Change (AGN), etc. We need to transition to an ocean governance architecture that can adapt to the Blue economy's needs and constraints. One that requires innovative solutions and careful management systems to ensure long-term sustainability and implementation of national and international regulations and instruments to address current challenges amidst new, shifting global dynamics (e.g., patterns in geographic trade, economic powers, environmental dynamics, etc.). By implication, proposals and strategies for future ocean institutional development explicitly or implicitly assert the value of the divergent relationship between ROG and GOG -either in support of an integrated overall architecture or otherwise -need to start trickling in. ACKNOWLEDGMENTS:
 The author would like to thank the reviewers for their significant insights and comments, which have immensely improved the manuscript. The author would also like to thank Ben Milligan from the Environmental Law Cluster, Centre for Applied Economic Research, University of New South Wales, Australia, for the feedback, and initial discussions on this manuscript."
"Shades of blue: what do competing interpretations of the Blue Economy mean for oceans governance?","https://scispace.com/paper/shades-of-blue-what-do-competing-interpretations-of-the-blue-1w74cwkhtg","2018","Journal Article","Journal of Environmental Policy & Planning","Michelle Voyer
Genevieve Quirk
Alistair McIlgorm
Kamal Azmi","10.1080/1523908X.2018.1473153","https://scispace.com/pdf/shades-of-blue-what-do-competing-interpretations-of-the-blue-1w74cwkhtg.pdf","The ‘Blue Economy’ is an increasingly popular term in modern marine and ocean governance. The concept seeks to marry ocean-based development opportunities with environmental stewardship and protect...","be. What is the role of the Blue Economy in the 'neoliberalization' of the oceans, and is this a desirable path forward for oceans governance? How can the Blue Economy guard against the 'privatization' of common property ocean spaces? Conclusion:
 Finally, what role will the Blue Economy play in broader geopolitical disputes and efforts to maintain and protect ocean health and the safety of the communities that rely on it? Conclusion:
 Commentary on the Blue Economy often calls for the adoption of an agreed definition. This analysis however points to some conflicts in interpretation that are likely to be irreconcilable. As such, any attempt to define the Blue Economy may result in particular lens being privileged, and undermine the ability of states or regions to develop a more contextualised Blue Economy which is sensitive to the aspirations and objectives of their communities. The Blue Economy is currently experiencing broad levels of support across a diverse suite of actors, and efforts to 'pin down' a definition for the Blue Economy are likely to undermine this support and bring to the surface these underlying tensions and inconsistencies in the way the term is currently being employed. An alternative approach may be to embrace the inherent ambiguities of the concept as opportunity for flexibility and adaptability. Under this scenario, it will be critical for future research to explore whether the four interpretations of the Blue Economy can co-exist in practice. This should focus on whether the conflicts between the different lenses of the Blue Economy can be accommodated or managed in a manner that recognises the differing priorities inherent in the different shades of blue."
